"word" "root" "prob" "freq"
"11579" "industry" "music" 0.0104739737621667 99
"11580" "hero" "my" 0.000657126168224299 99
"11581" "homework" "my" 0.000657126168224299 99
"11582" "wanted" "never" 0.00479558225150165 99
"11583" "season" "new" 0.00203314644815477 99
"11584" "know" "now" 0.00222591959708607 99
"11585" "western" "of" 0.00019756732755266 99
"11586" "illinois" "of" 0.00019756732755266 99
"11587" "foreign" "of" 0.00019756732755266 99
"11588" "film" "of" 0.00019756732755266 99
"11589" "self" "of" 0.00019756732755266 99
"11590" "someone" "on" 0.000485524980015007 99
"11591" "might" "one" 0.00136889700087112 99
"11592" "four" "only" 0.00312618416066692 99
"11593" "problem" "only" 0.00312618416066692 99
"11594" "culture" "our" 0.00213431066077396 99
"11595" "thursday" "pm" 0.00822122571001495 99
"11596" "report" "police" 0.0113950276243094 99
"11597" "going" "probably" 0.0145481263776635 99
"11598" "one" "second" 0.0106451612903226 99
"11599" "senate" "state" 0.00608070757324489 99
"11600" "pictures" "taking" 0.015098368156169 99
"11601" "ave" "th" 0.00885589050899007 99
"11602" "everyone" "thanks" 0.00405604719764012 99
"11603" "nobody" "that" 0.000380669671009121 99
"11604" "prison" "the" 8.30332116072043e-05 99
"11605" "columbia" "the" 8.30332116072043e-05 99
"11606" "powerful" "the" 8.30332116072043e-05 99
"11607" "lot" "the" 8.30332116072043e-05 99
"11608" "awkward" "the" 8.30332116072043e-05 99
"11609" "ghost" "the" 8.30332116072043e-05 99
"11610" "ends" "the" 8.30332116072043e-05 99
"11611" "pit" "the" 8.30332116072043e-05 99
"11612" "al" "the" 8.30332116072043e-05 99
"11613" "documentary" "the" 8.30332116072043e-05 99
"11614" "lords" "the" 8.30332116072043e-05 99
"11615" "lone" "the" 8.30332116072043e-05 99
"11616" "collective" "the" 8.30332116072043e-05 99
"11617" "drugs" "the" 8.30332116072043e-05 99
"11618" "tank" "the" 8.30332116072043e-05 99
"11619" "founder" "the" 8.30332116072043e-05 99
"11620" "mid" "the" 8.30332116072043e-05 99
"11621" "ribbon" "the" 8.30332116072043e-05 99
"11622" "s" "their" 0.00194155716807217 99
"11623" "bodies" "their" 0.00194155716807217 99
"11624" "products" "their" 0.00194155716807217 99
"11625" "feet" "their" 0.00194155716807217 99
"11626" "back" "then" 0.00320730877636311 99
"11627" "now" "there" 0.00188338247883573 99
"11628" "already" "they" 0.00122442921809682 99
"11629" "bring" "they" 0.00122442921809682 99
"11630" "now" "this" 0.000727342188785706 99
"11631" "big" "to" 0.000143829287710877 99
"11632" "water" "to" 0.000143829287710877 99
"11633" "austin" "to" 0.000143829287710877 99
"11634" "list" "to" 0.000143829287710877 99
"11635" "wanna" "u" 0.00509888751545117 99
"11636" "economy" "us" 0.00270521368455569 99
"11637" "big" "very" 0.00421366248137902 99
"11638" "bad" "was" 0.000635050964443561 99
"11639" "lost" "was" 0.000635050964443561 99
"11640" "finally" "was" 0.000635050964443561 99
"11641" "move" "we" 0.00094731402981647 99
"11642" "works" "what" 0.00142999523334922 99
"11643" "get" "who" 0.0015814696485623 99
"11644" "make" "wont" 0.0150159259821022 99
"11645" "tomorrow" "work" 0.00377934720366482 99
"11646" "follow" "would" 0.00192730741526661 99
"11647" "account" "your" 0.00130641330166271 99
"11648" "square" "a" 0.000165077097742486 98
"11649" "cut" "a" 0.000165077097742486 98
"11650" "sea" "a" 0.000165077097742486 98
"11651" "gentle" "a" 0.000165077097742486 98
"11652" "blank" "a" 0.000165077097742486 98
"11653" "thats" "all" 0.00118760527878428 98
"11654" "certainly" "almost" 0.0137370339220634 98
"11655" "makes" "also" 0.00301835653566589 98
"11656" "ready" "am" 0.0033665407076606 98
"11657" "us" "among" 0.0209267563527653 98
"11658" "apology" "an" 0.00131699188302962 98
"11659" "kind" "and" 0.000162844798936524 98
"11660" "emotional" "and" 0.000162844798936524 98
"11661" "resources" "and" 0.000162844798936524 98
"11662" "fast" "and" 0.000162844798936524 98
"11663" "needed" "and" 0.000162844798936524 98
"11664" "youve" "and" 0.000162844798936524 98
"11665" "rich" "and" 0.000162844798936524 98
"11666" "fear" "and" 0.000162844798936524 98
"11667" "missed" "and" 0.000162844798936524 98
"11668" "telling" "and" 0.000162844798936524 98
"11669" "eight" "and" 0.000162844798936524 98
"11670" "received" "and" 0.000162844798936524 98
"11671" "asking" "are" 0.000797266514806378 98
"11672" "easy" "as" 0.00081251606377422 98
"11673" "various" "at" 0.000688390781183049 98
"11674" "guys" "bad" 0.01 98
"11675" "side" "by" 0.0012476447522534 98
"11676" "former" "by" 0.0012476447522534 98
"11677" "leave" "can" 0.00159334048710695 98
"11678" "decide" "cant" 0.00451467268623025 98
"11679" "manager" "city" 0.00679187746898607 98
"11680" "service" "community" 0.0167952013710368 98
"11681" "police" "county" 0.0116237694223698 98
"11682" "next" "do" 0.00162447991778142 98
"11683" "happen" "doesnt" 0.00911882385782079 98
"11684" "two" "final" 0.0215669014084507 98
"11685" "special" "for" 0.000356555528066014 98
"11686" "trying" "for" 0.000356555528066014 98
"11687" "others" "from" 0.00102142916701409 98
"11688" "day" "full" 0.0139145250603436 98
"11689" "hurt" "get" 0.00173805090006207 98
"11690" "book" "good" 0.00220160402579022 98
"11691" "little" "had" 0.00167834084019798 98
"11692" "thats" "haha" 0.0142628438364139 98
"11693" "great" "has" 0.00150459053643259 98
"11694" "several" "have" 0.000741020793950851 98
"11695" "led" "he" 0.000919937294070159 98
"11696" "problems" "health" 0.0161956701371674 98
"11697" "plan" "his" 0.00130320881926621 98
"11698" "three" "his" 0.00130320881926621 98
"11699" "move" "i" 0.000238825175097845 98
"11700" "seeing" "im" 0.00159328867789556 98
"11701" "dying" "im" 0.00159328867789556 98
"11702" "rural" "in" 0.000238213882035513 98
"11703" "space" "in" 0.000238213882035513 98
"11704" "percent" "is" 0.000365653904847899 98
"11705" "asking" "is" 0.000365653904847899 98
"11706" "haha" "it" 0.000429381996626284 98
"11707" "original" "its" 0.00109913527214814 98
"11708" "even" "its" 0.00109913527214814 98
"11709" "track" "keep" 0.00739566825145272 98
"11710" "theres" "know" 0.00241201082943638 98
"11711" "number" "large" 0.0214629872974157 98
"11712" "watching" "like" 0.00145722740182302 98
"11713" "mama" "my" 0.000650488530161427 98
"11714" "bestfriend" "my" 0.000650488530161427 98
"11715" "latest" "my" 0.000650488530161427 98
"11716" "cover" "no" 0.00199021140919153 98
"11717" "supposed" "not" 0.00095954255277484 98
"11718" "style" "of" 0.000195571697981421 98
"11719" "shooting" "of" 0.000195571697981421 98
"11720" "los" "of" 0.000195571697981421 98
"11721" "wood" "of" 0.000195571697981421 98
"11722" "s" "on" 0.000480620687287583 98
"11723" "last" "on" 0.000480620687287583 98
"11724" "count" "one" 0.00135506975843807 98
"11725" "rather" "or" 0.00126525079078174 98
"11726" "ways" "other" 0.00311447276425348 98
"11727" "issues" "other" 0.00311447276425348 98
"11728" "friend" "our" 0.00211275196723079 98
"11729" "trip" "our" 0.00211275196723079 98
"11730" "time" "playing" 0.0148619957537155 98
"11731" "get" "please" 0.00949152542372881 98
"11732" "wednesday" "pm" 0.0081381830260754 98
"11733" "one" "probably" 0.0144011756061719 98
"11734" "will" "program" 0.0175595771367139 98
"11735" "works" "public" 0.0111630026198884 98
"11736" "cute" "really" 0.00342813166824081 98
"11737" "police" "said" 0.00128994892855262 98
"11738" "people" "same" 0.00670727534049689 98
"11739" "thank" "say" 0.00455941192891039 98
"11740" "games" "six" 0.0209760273972603 98
"11741" "exciting" "so" 0.00101937859512987 98
"11742" "stupid" "so" 0.00101937859512987 98
"11743" "action" "take" 0.00456919060052219 98
"11744" "one" "take" 0.00456919060052219 98
"11745" "idea" "that" 0.000376824522817109 98
"11746" "sink" "the" 8.21944922980406e-05 98
"11747" "painting" "the" 8.21944922980406e-05 98
"11748" "potatoes" "the" 8.21944922980406e-05 98
"11749" "vatican" "the" 8.21944922980406e-05 98
"11750" "shots" "the" 8.21944922980406e-05 98
"11751" "starledger" "the" 8.21944922980406e-05 98
"11752" "fast" "the" 8.21944922980406e-05 98
"11753" "southwest" "the" 8.21944922980406e-05 98
"11754" "pursuit" "the" 8.21944922980406e-05 98
"11755" "fox" "the" 8.21944922980406e-05 98
"11756" "bruins" "the" 8.21944922980406e-05 98
"11757" "interests" "the" 8.21944922980406e-05 98
"11758" "tickets" "the" 8.21944922980406e-05 98
"11759" "pension" "the" 8.21944922980406e-05 98
"11760" "television" "the" 8.21944922980406e-05 98
"11761" "weak" "the" 8.21944922980406e-05 98
"11762" "quarterback" "the" 8.21944922980406e-05 98
"11763" "just" "them" 0.00242484226153656 98
"11764" "past" "these" 0.00471834376504574 98
"11765" "felt" "they" 0.00121206124619685 98
"11766" "happened" "this" 0.000719995297989891 98
"11767" "ill" "time" 0.00182986033310927 98
"11768" "bad" "to" 0.000142376466622888 98
"11769" "late" "to" 0.000142376466622888 98
"11770" "direct" "to" 0.000142376466622888 98
"11771" "squeeze" "to" 0.000142376466622888 98
"11772" "coach" "to" 0.000142376466622888 98
"11773" "respect" "to" 0.000142376466622888 98
"11774" "open" "us" 0.0026778882938026 98
"11775" "attorneys" "us" 0.0026778882938026 98
"11776" "young" "very" 0.00417110023409236 98
"11777" "wonderful" "was" 0.00062863630823706 98
"11778" "living" "was" 0.00062863630823706 98
"11779" "make" "well" 0.00315477723409735 98
"11780" "next" "whats" 0.0135508849557522 98
"11781" "increase" "will" 0.0012484076433121 98
"11782" "remember" "will" 0.0012484076433121 98
"11783" "cancer" "with" 0.000548979626133671 98
"11784" "around" "world" 0.00600711045727596 98
"11785" "actually" "would" 0.00190783966359725 98
"11786" "create" "would" 0.00190783966359725 98
"11787" "win" "would" 0.00190783966359725 98
"11788" "lady" "young" 0.0146377893950709 98
"11789" "fans" "your" 0.00129321720770652 98
"11790" "side" "your" 0.00129321720770652 98
"11791" "lifelong" "a" 0.000163392637561441 97
"11792" "death" "a" 0.000163392637561441 97
"11793" "draft" "a" 0.000163392637561441 97
"11794" "fashion" "a" 0.000163392637561441 97
"11795" "workout" "a" 0.000163392637561441 97
"11796" "drive" "a" 0.000163392637561441 97
"11797" "squarefoot" "a" 0.000163392637561441 97
"11798" "beat" "a" 0.000163392637561441 97
"11799" "starting" "a" 0.000163392637561441 97
"11800" "version" "a" 0.000163392637561441 97
"11801" "spoon" "a" 0.000163392637561441 97
"11802" "hearing" "after" 0.00293636858993764 97
"11803" "love" "all" 0.0011754868575722 97
"11804" "going" "always" 0.00578966217022801 97
"11805" "english" "an" 0.00130355319034564 97
"11806" "honest" "an" 0.00130355319034564 97
"11807" "george" "and" 0.000161183117314722 97
"11808" "apparently" "and" 0.000161183117314722 97
"11809" "drinks" "and" 0.000161183117314722 97
"11810" "hoping" "are" 0.000789131142206313 97
"11811" "following" "are" 0.000789131142206313 97
"11812" "something" "as" 0.000804225083531626 97
"11813" "charged" "be" 0.000710263676236921 97
"11814" "using" "be" 0.000710263676236921 97
"11815" "moving" "be" 0.000710263676236921 97
"11816" "completely" "be" 0.000710263676236921 97
"11817" "tough" "be" 0.000710263676236921 97
"11818" "taking" "been" 0.00205634818002586 97
"11819" "things" "best" 0.0049621444649069 97
"11820" "everyone" "but" 0.000811464232831676 97
"11821" "barely" "can" 0.0015770819107079 97
"11822" "relate" "can" 0.0015770819107079 97
"11823" "bring" "could" 0.00347645330083865 97
"11824" "circuit" "county" 0.0115051595303048 97
"11825" "commissioner" "county" 0.0115051595303048 97
"11826" "will" "everything" 0.0111661102797283 97
"11827" "base" "first" 0.00288150194575647 97
"11828" "easter" "for" 0.000352917206351054 97
"11829" "row" "front" 0.020682302771855 97
"11830" "rid" "getting" 0.00723179005442481 97
"11831" "crazy" "go" 0.00278176082592486 97
"11832" "well" "go" 0.00278176082592486 97
"11833" "take" "gonna" 0.0160118851105976 97
"11834" "kept" "has" 0.00148923757177511 97
"11835" "since" "have" 0.000733459357277883 97
"11836" "scored" "he" 0.000910550178824545 97
"11837" "stood" "he" 0.000910550178824545 97
"11838" "sent" "he" 0.000910550178824545 97
"11839" "others" "help" 0.00688089664467617 97
"11840" "daughters" "her" 0.00188305637521354 97
"11841" "right" "her" 0.00188305637521354 97
"11842" "word" "his" 0.00128991077009003 97
"11843" "us" "hit" 0.0134089024053083 97
"11844" "dnt" "i" 0.000236388183515214 97
"11845" "using" "im" 0.00157703063016193 97
"11846" "super" "im" 0.00157703063016193 97
"11847" "sales" "in" 0.000235783128137192 97
"11848" "print" "in" 0.000235783128137192 97
"11849" "something" "in" 0.000235783128137192 97
"11850" "lake" "in" 0.000235783128137192 97
"11851" "theory" "in" 0.000235783128137192 97
"11852" "unclear" "is" 0.000361922742553533 97
"11853" "fine" "its" 0.00108791960610581 97
"11854" "outside" "just" 0.0012817971589032 97
"11855" "part" "large" 0.0212439772229523 97
"11856" "six" "last" 0.00309419758206003 97
"11857" "people" "like" 0.00144235773445748 97
"11858" "next" "maybe" 0.011546244494703 97
"11859" "also" "might" 0.00850056962579967 97
"11860" "complicated" "more" 0.00159442444564985 97
"11861" "also" "must" 0.0104944282159472 97
"11862" "admit" "must" 0.0104944282159472 97
"11863" "inner" "my" 0.000643850892098556 97
"11864" "grandparents" "my" 0.000643850892098556 97
"11865" "plan" "my" 0.000643850892098556 97
"11866" "guard" "national" 0.0155398910605575 97
"11867" "stop" "never" 0.00469870180197636 97
"11868" "want" "never" 0.00469870180197636 97
"11869" "excuse" "no" 0.0019699031295059 97
"11870" "coming" "not" 0.000949751302236322 97
"11871" "though" "now" 0.00218095152441766 97
"11872" "dont" "now" 0.00218095152441766 97
"11873" "voters" "of" 0.000193576068410182 97
"11874" "folks" "of" 0.000193576068410182 97
"11875" "inspiration" "of" 0.000193576068410182 97
"11876" "photos" "of" 0.000193576068410182 97
"11877" "patients" "of" 0.000193576068410182 97
"11878" "special" "of" 0.000193576068410182 97
"11879" "going" "on" 0.000475716394560159 97
"11880" "good" "only" 0.00306302892509789 97
"11881" "just" "only" 0.00306302892509789 97
"11882" "business" "our" 0.00209119327368761 97
"11883" "rebounds" "points" 0.0204684532601815 97
"11884" "important" "really" 0.0033931507328506 97
"11885" "q" "rt" 0.00430651749245249 97
"11886" "john" "said" 0.00127678618438372 97
"11887" "period" "second" 0.0104301075268817 97
"11888" "base" "second" 0.0104301075268817 97
"11889" "died" "she" 0.00198921313290815 97
"11890" "note" "side" 0.0140193669605434 97
"11891" "people" "so" 0.00100897677273058 97
"11892" "high" "so" 0.00100897677273058 97
"11893" "come" "so" 0.00100897677273058 97
"11894" "available" "still" 0.00374199521641849 97
"11895" "time" "still" 0.00374199521641849 97
"11896" "trying" "stop" 0.011327805675581 97
"11897" "home" "take" 0.00452256620663931 97
"11898" "four" "than" 0.00275372604684173 97
"11899" "video" "that" 0.000372979374625098 97
"11900" "looked" "that" 0.000372979374625098 97
"11901" "cost" "that" 0.000372979374625098 97
"11902" "pick" "the" 8.13557729888769e-05 97
"11903" "speech" "the" 8.13557729888769e-05 97
"11904" "alarm" "the" 8.13557729888769e-05 97
"11905" "pentagon" "the" 8.13557729888769e-05 97
"11906" "heavens" "the" 8.13557729888769e-05 97
"11907" "womans" "the" 8.13557729888769e-05 97
"11908" "republic" "the" 8.13557729888769e-05 97
"11909" "longterm" "the" 8.13557729888769e-05 97
"11910" "demand" "the" 8.13557729888769e-05 97
"11911" "shopping" "the" 8.13557729888769e-05 97
"11912" "weekly" "the" 8.13557729888769e-05 97
"11913" "predators" "the" 8.13557729888769e-05 97
"11914" "mean" "the" 8.13557729888769e-05 97
"11915" "count" "the" 8.13557729888769e-05 97
"11916" "soviet" "the" 8.13557729888769e-05 97
"11917" "can" "the" 8.13557729888769e-05 97
"11918" "member" "the" 8.13557729888769e-05 97
"11919" "aforementioned" "the" 8.13557729888769e-05 97
"11920" "surgery" "the" 8.13557729888769e-05 97
"11921" "deepest" "the" 8.13557729888769e-05 97
"11922" "alternative" "the" 8.13557729888769e-05 97
"11923" "resulting" "the" 8.13557729888769e-05 97
"11924" "music" "their" 0.0019023337909394 97
"11925" "game" "their" 0.0019023337909394 97
"11926" "son" "their" 0.0019023337909394 97
"11927" "goes" "there" 0.00184533434795016 97
"11928" "click" "to" 0.0001409236455349 97
"11929" "battle" "to" 0.0001409236455349 97
"11930" "c" "to" 0.0001409236455349 97
"11931" "persuade" "to" 0.0001409236455349 97
"11932" "air" "to" 0.0001409236455349 97
"11933" "just" "today" 0.00357603686635945 97
"11934" "going" "u" 0.0049958796868562 97
"11935" "love" "u" 0.0049958796868562 97
"11936" "talented" "very" 0.0041285379868057 97
"11937" "starting" "was" 0.000622221652030559 97
"11938" "really" "wasnt" 0.0143215709434519 97
"11939" "tv" "watch" 0.0132913126884078 97
"11940" "one" "were" 0.00176665573889921 97
